,CRS_DEP_TIME,CARRIER,DEP_TIME,DEST,DISTANCE,FL_DATE,FL_NUM,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,TAIL_NUM,FlightStatus
897,16.0,US,1558,LGA,214,1/13/2004,2178,DCA,0,TUE,13,N741UW,1
898,17.0,US,1706,LGA,214,1/13/2004,2180,DCA,0,TUE,13,N748UW,0
899,18.0,US,1759,LGA,214,1/13/2004,2182,DCA,0,TUE,13,N722UW,0
900,19.0,US,1857,LGA,214,1/13/2004,2184,DCA,0,TUE,13,N756UW,0
901,20.0,US,1956,LGA,214,1/13/2004,2186,DCA,0,TUE,13,N741UW,0
902,21.0,US,2056,LGA,214,1/13/2004,2188,DCA,0,TUE,13,N746UW,0
903,10.0,RU,1025,EWR,169,1/13/2004,2303,BWI,0,TUE,13,N14542,0
904,17.0,RU,1831,EWR,169,1/13/2004,3372,BWI,0,TUE,13,N14542,1
905,7.0,RU,653,EWR,169,1/13/2004,2703,BWI,0,TUE,13,N12530,0
906,15.0,RU,1537,EWR,169,1/13/2004,2403,BWI,0,TUE,13,N13990,1
907,7.0,CO,729,EWR,199,1/13/2004,806,DCA,0,TUE,13,N16632,0
908,17.0,CO,1816,EWR,199,1/13/2004,814,DCA,0,TUE,13,N14337,1
909,19.0,CO,1924,EWR,199,1/13/2004,816,DCA,0,TUE,13,N16632,1
910,13.0,CO,1258,EWR,199,1/13/2004,808,DCA,0,TUE,13,N16646,0
911,8.0,DH,836,EWR,213,1/13/2004,7299,IAD,0,TUE,13,N658BR,0
912,17.0,DH,1708,EWR,213,1/13/2004,7302,IAD,0,TUE,13,N693BR,0
913,12.0,DH,1237,EWR,213,1/13/2004,7303,IAD,0,TUE,13,N693BR,0
914,21.0,DH,2115,EWR,213,1/13/2004,7304,IAD,0,TUE,13,N698BR,0
915,6.0,DH,626,EWR,213,1/13/2004,7305,IAD,0,TUE,13,N312UE,0
916,14.0,DH,1740,EWR,213,1/13/2004,7307,IAD,0,TUE,13,N308UE,1
917,13.0,RU,1255,EWR,213,1/13/2004,2367,IAD,0,TUE,13,N14974,0
918,7.0,RU,655,EWR,213,1/13/2004,2855,IAD,0,TUE,13,N17560,0
919,15.0,RU,1456,EWR,213,1/13/2004,2156,IAD,0,TUE,13,N16149,0
920,17.0,RU,1655,EWR,213,1/13/2004,2497,IAD,0,TUE,13,N12922,0
921,14.0,RU,1355,EWR,199,1/13/2004,2216,DCA,0,TUE,13,N14542,0
922,19.0,RU,1927,EWR,213,1/13/2004,2385,IAD,0,TUE,13,N15983,1
923,15.0,RU,1519,EWR,199,1/13/2004,2261,DCA,0,TUE,13,N19554,0
924,6.0,RU,641,EWR,199,1/13/2004,2761,DCA,0,TUE,13,N24103,0
925,16.0,RU,1625,EWR,199,1/13/2004,2181,DCA,0,TUE,13,N14974,0
926,9.0,RU,855,EWR,199,1/13/2004,2582,DCA,0,TUE,13,N12552,0
927,21.0,RU,2055,EWR,199,1/13/2004,2879,DCA,0,TUE,13,N26549,0
928,15.0,OH,1500,JFK,184,1/14/2004,5935,BWI,0,WEN,14,N796CA,0
929,16.0,DH,1630,JFK,213,1/14/2004,6155,DCA,0,WEN,14,N415FJ,0
930,12.0,DH,1243,LGA,229,1/14/2004,7208,IAD,0,WEN,14,N679BR,0
931,17.0,DH,1722,LGA,229,1/14/2004,7215,IAD,0,WEN,14,N684BR,0
932,21.0,DH,2118,LGA,229,1/14/2004,7684,IAD,0,WEN,14,N673BR,0
933,6.0,DH,640,LGA,229,1/14/2004,7790,IAD,0,WEN,14,N687BR,0
934,10.0,DH,1034,LGA,229,1/14/2004,7792,IAD,0,WEN,14,N315UE,0
935,8.0,DH,844,JFK,228,1/14/2004,7800,IAD,0,WEN,14,N642BR,0
936,12.0,DH,1243,JFK,228,1/14/2004,7806,IAD,0,WEN,14,N330UE,0
937,15.0,DH,1450,JFK,228,1/14/2004,7808,IAD,0,WEN,14,N309UE,0
938,16.0,DH,1640,JFK,228,1/14/2004,7810,IAD,0,WEN,14,N332UE,0
939,17.0,DH,1714,JFK,228,1/14/2004,7812,IAD,0,WEN,14,N333UE,0
940,21.0,DH,2119,JFK,228,1/14/2004,7814,IAD,0,WEN,14,N625BR,0
941,16.0,DH,1631,JFK,228,1/14/2004,7816,IAD,0,WEN,14,N315UE,0
942,15.0,DL,1454,JFK,213,1/14/2004,746,DCA,0,WEN,14,N987DL,0
943,6.0,DL,631,LGA,214,1/14/2004,1740,DCA,0,WEN,14,N223DZ,0
944,7.0,DL,730,LGA,214,1/14/2004,1742,DCA,0,WEN,14,N224DA,0
945,8.0,DL,829,LGA,214,1/14/2004,1744,DCA,0,WEN,14,N231DN,0
946,9.0,DL,929,LGA,214,1/14/2004,1746,DCA,0,WEN,14,N221DL,0
947,10.0,DL,1029,LGA,214,1/14/2004,1748,DCA,0,WEN,14,N223DZ,0
948,11.0,DL,1132,LGA,214,1/14/2004,1750,DCA,0,WEN,14,N224DA,1
949,12.0,DL,1230,LGA,214,1/14/2004,1752,DCA,0,WEN,14,N231DN,0
950,13.0,DL,1329,LGA,214,1/14/2004,1754,DCA,0,WEN,14,N221DL,0
951,14.0,DL,1431,LGA,214,1/14/2004,1756,DCA,0,WEN,14,N223DZ,0
952,15.0,DL,1530,LGA,214,1/14/2004,1758,DCA,0,WEN,14,N224DA,1
953,16.0,DL,1631,LGA,214,1/14/2004,1760,DCA,0,WEN,14,N231DN,0
954,17.0,DL,1728,LGA,214,1/14/2004,1762,DCA,0,WEN,14,N221DL,0
955,18.0,DL,1829,LGA,214,1/14/2004,1764,DCA,0,WEN,14,N223DZ,0
956,19.0,DL,1928,LGA,214,1/14/2004,1766,DCA,0,WEN,14,N224DA,1
957,20.0,DL,2030,LGA,214,1/14/2004,1768,DCA,0,WEN,14,N231DN,1
958,15.0,MQ,1526,JFK,213,1/14/2004,4752,DCA,0,WEN,14,N813MQ,0
959,6.0,MQ,553,JFK,213,1/14/2004,4760,DCA,0,WEN,14,N843MQ,0
960,18.0,MQ,1825,JFK,213,1/14/2004,4784,DCA,0,WEN,14,N728MQ,0
961,7.0,MQ,657,LGA,214,1/14/2004,4952,DCA,0,WEN,14,N707MQ,1
962,8.0,MQ,757,LGA,214,1/14/2004,4954,DCA,0,WEN,14,N734MQ,0
963,9.0,MQ,853,LGA,214,1/14/2004,4956,DCA,0,WEN,14,N721MQ,0
964,11.0,MQ,1111,LGA,214,1/14/2004,4960,DCA,0,WEN,14,N707MQ,1
965,13.0,MQ,1255,LGA,214,1/14/2004,4964,DCA,0,WEN,14,N724MQ,0
966,15.0,MQ,1454,LGA,214,1/14/2004,4968,DCA,0,WEN,14,N728MQ,0
967,16.0,MQ,1612,LGA,214,1/14/2004,4970,DCA,0,WEN,14,N723MQ,0
968,17.0,MQ,1658,LGA,214,1/14/2004,4972,DCA,0,WEN,14,N724MQ,0
969,19.0,MQ,1917,LGA,214,1/14/2004,4976,DCA,0,WEN,14,N726MQ,0
970,8.0,UA,847,LGA,229,1/14/2004,846,IAD,0,WEN,14,N533UA,0
971,6.0,US,627,LGA,214,1/14/2004,1479,DCA,0,WEN,14,N737UW,0
972,7.0,US,657,LGA,214,1/14/2004,2160,DCA,0,WEN,14,N748UW,0
973,8.0,US,757,LGA,214,1/14/2004,2162,DCA,0,WEN,14,N756UW,0
974,9.0,US,856,LGA,214,1/14/2004,2164,DCA,0,WEN,14,N739UW,0
975,10.0,US,1001,LGA,214,1/14/2004,2166,DCA,0,WEN,14,N707UW,0
976,11.0,US,1057,LGA,214,1/14/2004,2168,DCA,0,WEN,14,N748UW,0
977,12.0,US,1157,LGA,214,1/14/2004,2170,DCA,0,WEN,14,N756UW,0
978,13.0,US,1257,LGA,214,1/14/2004,2172,DCA,0,WEN,14,N739UW,0
979,14.0,US,1356,LGA,214,1/14/2004,2174,DCA,0,WEN,14,N707UW,0
980,15.0,US,1500,LGA,214,1/14/2004,2176,DCA,0,WEN,14,N748UW,0
981,16.0,US,1559,LGA,214,1/14/2004,2178,DCA,0,WEN,14,N756UW,0
982,17.0,US,1653,LGA,214,1/14/2004,2180,DCA,0,WEN,14,N739UW,0
983,18.0,US,1757,LGA,214,1/14/2004,2182,DCA,0,WEN,14,N707UW,0
984,19.0,US,1858,LGA,214,1/14/2004,2184,DCA,0,WEN,14,N748UW,0
985,20.0,US,1959,LGA,214,1/14/2004,2186,DCA,0,WEN,14,N756UW,1
986,21.0,US,2059,LGA,214,1/14/2004,2188,DCA,0,WEN,14,N739UW,0
987,7.0,RU,655,EWR,169,1/14/2004,2703,BWI,0,WEN,14,N14542,0
988,15.0,RU,1449,EWR,169,1/14/2004,2403,BWI,0,WEN,14,N14570,0
989,17.0,RU,1722,EWR,169,1/14/2004,3372,BWI,0,WEN,14,N14974,0
990,10.0,RU,1035,EWR,169,1/14/2004,2303,BWI,0,WEN,14,N12921,0
991,13.0,CO,1257,EWR,199,1/14/2004,808,DCA,0,WEN,14,N11612,0
992,19.0,CO,1915,EWR,199,1/14/2004,816,DCA,0,WEN,14,N14667,0
993,7.0,CO,731,EWR,199,1/14/2004,806,DCA,0,WEN,14,N14667,0
994,17.0,CO,1745,EWR,199,1/14/2004,814,DCA,0,WEN,14,N39343,1
995,8.0,DH,848,EWR,213,1/14/2004,7299,IAD,0,WEN,14,N658BR,0
996,17.0,DH,1703,EWR,213,1/14/2004,7302,IAD,0,WEN,14,N693BR,0
997,12.0,DH,1245,EWR,213,1/14/2004,7303,IAD,0,WEN,14,N693BR,0
998,21.0,DH,2330,EWR,213,1/14/2004,7304,IAD,0,WEN,14,N629BR,1
999,6.0,DH,629,EWR,213,1/14/2004,7305,IAD,0,WEN,14,N301UE,0
1000,14.0,DH,1502,EWR,213,1/14/2004,7307,IAD,0,WEN,14,N324UE,1
1001,7.0,RU,656,EWR,213,1/14/2004,2855,IAD,0,WEN,14,N13949,0
1002,17.0,RU,1703,EWR,213,1/14/2004,2497,IAD,0,WEN,14,N15555,0
1003,9.0,RU,856,EWR,199,1/14/2004,2582,DCA,0,WEN,14,N13995,0
1004,14.0,RU,1355,EWR,199,1/14/2004,2216,DCA,0,WEN,14,N12921,0
1005,6.0,RU,643,EWR,199,1/14/2004,2761,DCA,0,WEN,14,N14148,0
1006,15.0,RU,1456,EWR,213,1/14/2004,2156,IAD,0,WEN,14,N34111,0
1007,16.0,RU,1625,EWR,199,1/14/2004,2181,DCA,0,WEN,14,N17560,0
1008,19.0,RU,1858,EWR,213,1/14/2004,2385,IAD,0,WEN,14,N34111,0
1009,13.0,RU,1255,EWR,213,1/14/2004,2367,IAD,0,WEN,14,N17560,0
1010,15.0,RU,1524,EWR,199,1/14/2004,2261,DCA,0,WEN,14,N13964,0
1011,21.0,RU,2100,EWR,199,1/14/2004,2879,DCA,0,WEN,14,N16911,0
1012,15.0,OH,1455,JFK,184,1/15/2004,5935,BWI,0,THU,15,N812CA,0
1013,16.0,DH,1637,JFK,213,1/15/2004,6155,DCA,0,THU,15,N419FJ,0
1014,12.0,DH,1310,LGA,229,1/15/2004,7208,IAD,0,THU,15,N683BR,0
1015,15.0,DH,1545,LGA,229,1/15/2004,7211,IAD,0,THU,15,N671BR,1
1016,21.0,DH,2133,LGA,229,1/15/2004,7684,IAD,0,THU,15,N686BR,1
1017,8.0,DH,858,JFK,228,1/15/2004,7800,IAD,0,THU,15,N673BR,0
1018,12.0,DH,1236,JFK,228,1/15/2004,7806,IAD,0,THU,15,N333UE,0
1019,15.0,DH,1502,JFK,228,1/15/2004,7808,IAD,0,THU,15,N311UE,0
1020,16.0,DH,1644,JFK,228,1/15/2004,7810,IAD,0,THU,15,N313UE,0
1021,17.0,DH,1714,JFK,228,1/15/2004,7812,IAD,0,THU,15,N316UE,0
1022,21.0,DH,2138,JFK,228,1/15/2004,7814,IAD,0,THU,15,N680BR,0
1023,16.0,DH,1605,JFK,228,1/15/2004,7816,IAD,0,THU,15,N328UE,0
1024,15.0,DL,1501,JFK,213,1/15/2004,746,DCA,0,THU,15,N963DL,0
1025,6.0,DL,630,LGA,214,1/15/2004,1740,DCA,0,THU,15,N223DZ,0
1026,7.0,DL,729,LGA,214,1/15/2004,1742,DCA,0,THU,15,N221DL,1
1027,9.0,DL,943,LGA,214,1/15/2004,1746,DCA,0,THU,15,N224DA,0
1028,11.0,DL,1130,LGA,214,1/15/2004,1750,DCA,0,THU,15,N221DL,0
1029,13.0,DL,1330,LGA,214,1/15/2004,1754,DCA,0,THU,15,N224DA,0
1030,14.0,DL,1428,LGA,214,1/15/2004,1756,DCA,0,THU,15,N231DN,0
1031,15.0,DL,1530,LGA,214,1/15/2004,1758,DCA,0,THU,15,N221DL,0
1032,16.0,DL,1630,LGA,214,1/15/2004,1760,DCA,0,THU,15,N225DL,0
1033,17.0,DL,1736,LGA,214,1/15/2004,1762,DCA,0,THU,15,N224DA,0
1034,18.0,DL,1831,LGA,214,1/15/2004,1764,DCA,0,THU,15,N241DL,0
1035,19.0,DL,1928,LGA,214,1/15/2004,1766,DCA,0,THU,15,N221DL,1
1036,20.0,DL,2029,LGA,214,1/15/2004,1768,DCA,0,THU,15,N225DL,1
1037,15.0,MQ,1523,JFK,213,1/15/2004,4752,DCA,0,THU,15,N727MQ,0
1038,6.0,MQ,553,JFK,213,1/15/2004,4760,DCA,0,THU,15,N728MQ,0
1039,18.0,MQ,1834,JFK,213,1/15/2004,4784,DCA,0,THU,15,N738MQ,0
1040,8.0,MQ,800,LGA,214,1/15/2004,4954,DCA,0,THU,15,N738MQ,1
1041,11.0,MQ,1050,LGA,214,1/15/2004,4960,DCA,0,THU,15,N739MQ,0
1042,13.0,MQ,1341,LGA,214,1/15/2004,4964,DCA,0,THU,15,N703MQ,1
1043,14.0,MQ,1400,LGA,214,1/15/2004,4966,DCA,0,THU,15,N715MQ,0
1044,15.0,MQ,1519,LGA,214,1/15/2004,4968,DCA,0,THU,15,N738MQ,0
1045,16.0,MQ,1643,LGA,214,1/15/2004,4970,DCA,0,THU,15,N838MQ,1
1046,17.0,MQ,1758,LGA,214,1/15/2004,4972,DCA,0,THU,15,N726MQ,1
1047,19.0,MQ,2012,LGA,214,1/15/2004,4976,DCA,0,THU,15,N721MQ,1
1048,8.0,UA,955,LGA,229,1/15/2004,846,IAD,0,THU,15,N555UA,1
1049,6.0,US,627,LGA,214,1/15/2004,1479,DCA,0,THU,15,N767UW,1
1050,8.0,US,815,LGA,214,1/15/2004,2162,DCA,0,THU,15,N748UW,0
1051,9.0,US,1019,LGA,214,1/15/2004,2164,DCA,0,THU,15,N757UW,1
1052,11.0,US,1058,LGA,214,1/15/2004,2168,DCA,0,THU,15,N700UW,0
1053,12.0,US,1158,LGA,214,1/15/2004,2170,DCA,0,THU,15,N748UW,0
1054,14.0,US,1358,LGA,214,1/15/2004,2174,DCA,0,THU,15,N715UW,0
1055,15.0,US,1458,LGA,214,1/15/2004,2176,DCA,0,THU,15,N700UW,0
1056,16.0,US,1559,LGA,214,1/15/2004,2178,DCA,0,THU,15,N748UW,0
1057,17.0,US,1701,LGA,214,1/15/2004,2180,DCA,0,THU,15,N757UW,0
1058,18.0,US,1759,LGA,214,1/15/2004,2182,DCA,0,THU,15,N715UW,0
1059,19.0,US,1858,LGA,214,1/15/2004,2184,DCA,0,THU,15,N700UW,1
1060,21.0,US,2056,LGA,214,1/15/2004,2188,DCA,0,THU,15,N757UW,1
1061,15.0,RU,1450,EWR,169,1/15/2004,2403,BWI,0,THU,15,N12934,0
1062,10.0,RU,1027,EWR,169,1/15/2004,2303,BWI,0,THU,15,N11551,1
1063,17.0,RU,1811,EWR,169,1/15/2004,3372,BWI,0,THU,15,N17560,1
1064,7.0,CO,815,EWR,199,1/15/2004,806,DCA,0,THU,15,N23657,1
1065,19.0,CO,1951,EWR,199,1/15/2004,816,DCA,0,THU,15,N11641,1
1066,13.0,CO,1256,EWR,199,1/15/2004,808,DCA,0,THU,15,N17614,0
1067,8.0,DH,835,EWR,213,1/15/2004,7299,IAD,0,THU,15,N675BR,0
1068,12.0,DH,1237,EWR,213,1/15/2004,7303,IAD,0,THU,15,N677BR,0
1069,21.0,DH,2116,EWR,213,1/15/2004,7304,IAD,0,THU,15,N709BR,0
1070,6.0,DH,623,EWR,213,1/15/2004,7305,IAD,0,THU,15,N332UE,0
1071,6.0,RU,643,EWR,199,1/15/2004,2761,DCA,0,THU,15,N16951,0
1072,19.0,RU,1952,EWR,213,1/15/2004,2385,IAD,0,THU,15,N11150,1
1073,7.0,RU,654,EWR,213,1/15/2004,2855,IAD,0,THU,15,N23139,1
1074,13.0,RU,1345,EWR,213,1/15/2004,2692,IAD,0,THU,15,N27512,1
1075,16.0,RU,1646,EWR,199,1/15/2004,2181,DCA,0,THU,15,N15973,0
1076,15.0,RU,1525,EWR,199,1/15/2004,2261,DCA,0,THU,15,N14942,0
1077,15.0,RU,1504,EWR,213,1/15/2004,2156,IAD,0,THU,15,N11127,0
1078,21.0,RU,2140,EWR,199,1/15/2004,2879,DCA,0,THU,15,N13994,1
1079,9.0,RU,956,EWR,199,1/15/2004,2582,DCA,0,THU,15,N15555,1
1080,14.0,RU,1359,EWR,199,1/15/2004,2216,DCA,0,THU,15,N11551,0
1081,15.0,OH,1455,JFK,184,1/16/2004,5935,BWI,0,FRI,16,N924CA,0
1082,16.0,DH,1648,JFK,213,1/16/2004,6155,DCA,0,FRI,16,N423FJ,0
1083,15.0,DH,1545,LGA,229,1/16/2004,7211,IAD,0,FRI,16,N636BR,1
1084,17.0,DH,1952,LGA,229,1/16/2004,7215,IAD,0,FRI,16,N636BR,1
1085,21.0,DH,2117,LGA,229,1/16/2004,7684,IAD,0,FRI,16,N694BR,0
1086,6.0,DH,640,LGA,229,1/16/2004,7790,IAD,0,FRI,16,N659BR,0
1087,8.0,DH,840,JFK,228,1/16/2004,7800,IAD,0,FRI,16,N684BR,0
1088,12.0,DH,1246,JFK,228,1/16/2004,7806,IAD,0,FRI,16,N662BR,0
1089,15.0,DH,1454,JFK,228,1/16/2004,7808,IAD,0,FRI,16,N307UE,0
1090,16.0,DH,1653,JFK,228,1/16/2004,7810,IAD,0,FRI,16,N311UE,0
1091,17.0,DH,1709,JFK,228,1/16/2004,7812,IAD,0,FRI,16,N312UE,0
1092,21.0,DH,2127,JFK,228,1/16/2004,7814,IAD,0,FRI,16,N624BR,0
1093,16.0,DH,1607,JFK,228,1/16/2004,7816,IAD,0,FRI,16,N308UE,0
1094,15.0,DL,1500,JFK,213,1/16/2004,746,DCA,0,FRI,16,N902DE,1
1095,6.0,DL,630,LGA,214,1/16/2004,1740,DCA,0,FRI,16,N241DL,0
1096,7.0,DL,739,LGA,214,1/16/2004,1742,DCA,0,FRI,16,N224DA,0
1097,8.0,DL,829,LGA,214,1/16/2004,1744,DCA,0,FRI,16,N225DL,1
1098,9.0,DL,929,LGA,214,1/16/2004,1746,DCA,0,FRI,16,N221DL,0
1099,10.0,DL,1040,LGA,214,1/16/2004,1748,DCA,0,FRI,16,N232DZ,1
1100,11.0,DL,1129,LGA,214,1/16/2004,1750,DCA,0,FRI,16,N224DA,0
1101,12.0,DL,1228,LGA,214,1/16/2004,1752,DCA,0,FRI,16,N225DL,0
1102,13.0,DL,1331,LGA,214,1/16/2004,1754,DCA,0,FRI,16,N221DL,0
1103,14.0,DL,1429,LGA,214,1/16/2004,1756,DCA,0,FRI,16,N232DZ,0
1104,15.0,DL,1532,LGA,214,1/16/2004,1758,DCA,0,FRI,16,N224DA,0
1105,16.0,DL,1630,LGA,214,1/16/2004,1760,DCA,0,FRI,16,N225DL,0
1106,17.0,DL,1728,LGA,214,1/16/2004,1762,DCA,0,FRI,16,N221DL,0
1107,18.0,DL,1830,LGA,214,1/16/2004,1764,DCA,0,FRI,16,N232DZ,0
1108,19.0,DL,1931,LGA,214,1/16/2004,1766,DCA,0,FRI,16,N224DA,0
1109,20.0,DL,2028,LGA,214,1/16/2004,1768,DCA,0,FRI,16,N225DL,0
1110,15.0,MQ,1522,JFK,213,1/16/2004,4752,DCA,0,FRI,16,N720MQ,0
1111,6.0,MQ,553,JFK,213,1/16/2004,4760,DCA,0,FRI,16,N710MQ,0
1112,18.0,MQ,2019,JFK,213,1/16/2004,4784,DCA,0,FRI,16,N721MQ,1
1113,8.0,MQ,747,LGA,214,1/16/2004,4954,DCA,0,FRI,16,N805MQ,1
1114,9.0,MQ,856,LGA,214,1/16/2004,4956,DCA,0,FRI,16,N707MQ,1
1115,11.0,MQ,1217,LGA,214,1/16/2004,4960,DCA,0,FRI,16,N737MQ,1
1116,13.0,MQ,1315,LGA,214,1/16/2004,4964,DCA,0,FRI,16,N732MQ,1
1117,14.0,MQ,1429,LGA,214,1/16/2004,4966,DCA,0,FRI,16,N736MQ,1
1118,16.0,MQ,1705,LGA,214,1/16/2004,4970,DCA,0,FRI,16,N704MQ,1
1119,17.0,MQ,1729,LGA,214,1/16/2004,4972,DCA,0,FRI,16,N727MQ,1
1120,19.0,MQ,2006,LGA,214,1/16/2004,4976,DCA,0,FRI,16,N737MQ,1
1121,8.0,UA,955,LGA,229,1/16/2004,846,IAD,0,FRI,16,N513UA,1
1122,6.0,US,628,LGA,214,1/16/2004,1479,DCA,0,FRI,16,N724UW,0
1123,7.0,US,657,LGA,214,1/16/2004,2160,DCA,0,FRI,16,N723UW,0
1124,8.0,US,756,LGA,214,1/16/2004,2162,DCA,0,FRI,16,N745UW,0
1125,9.0,US,859,LGA,214,1/16/2004,2164,DCA,0,FRI,16,N748UW,1
1126,10.0,US,958,LGA,214,1/16/2004,2166,DCA,0,FRI,16,N716UW,0
1127,11.0,US,1059,LGA,214,1/16/2004,2168,DCA,0,FRI,16,N723UW,0
1128,12.0,US,1151,LGA,214,1/16/2004,2170,DCA,0,FRI,16,N745UW,0
1129,13.0,US,1258,LGA,214,1/16/2004,2172,DCA,0,FRI,16,N748UW,0
1130,14.0,US,1356,LGA,214,1/16/2004,2174,DCA,0,FRI,16,N716UW,0
1131,15.0,US,1457,LGA,214,1/16/2004,2176,DCA,0,FRI,16,N723UW,0
1132,16.0,US,1558,LGA,214,1/16/2004,2178,DCA,0,FRI,16,N745UW,0
1133,17.0,US,1658,LGA,214,1/16/2004,2180,DCA,0,FRI,16,N748UW,0
1134,18.0,US,1758,LGA,214,1/16/2004,2182,DCA,0,FRI,16,N716UW,0
1135,19.0,US,1900,LGA,214,1/16/2004,2184,DCA,0,FRI,16,N723UW,1
1136,20.0,US,2000,LGA,214,1/16/2004,2186,DCA,0,FRI,16,N745UW,0
1137,21.0,US,2057,LGA,214,1/16/2004,2188,DCA,0,FRI,16,N748UW,0
1138,17.0,RU,1849,EWR,169,1/16/2004,3372,BWI,0,FRI,16,N15973,1
1139,10.0,RU,1053,EWR,169,1/16/2004,2303,BWI,0,FRI,16,N13913,1
1140,15.0,RU,1600,EWR,169,1/16/2004,2403,BWI,0,FRI,16,N13914,1
1141,7.0,RU,654,EWR,169,1/16/2004,2703,BWI,0,FRI,16,N13553,0
1142,13.0,CO,1423,EWR,199,1/16/2004,808,DCA,0,FRI,16,N14645,1
1143,17.0,CO,1912,EWR,199,1/16/2004,814,DCA,0,FRI,16,N12319,1
1144,7.0,CO,729,EWR,199,1/16/2004,806,DCA,0,FRI,16,N16648,0
1145,8.0,DH,834,EWR,213,1/16/2004,7299,IAD,0,FRI,16,N694BR,0
1146,17.0,DH,1711,EWR,213,1/16/2004,7302,IAD,0,FRI,16,N625BR,0
1147,12.0,DH,1249,EWR,213,1/16/2004,7303,IAD,0,FRI,16,N625BR,0
1148,21.0,DH,2120,EWR,213,1/16/2004,7304,IAD,0,FRI,16,N695BR,0
1149,6.0,DH,700,EWR,213,1/16/2004,7305,IAD,0,FRI,16,N312UE,1
1150,15.0,RU,1602,EWR,213,1/16/2004,2156,IAD,0,FRI,16,N26141,1
1151,6.0,RU,643,EWR,199,1/16/2004,2761,DCA,0,FRI,16,N13997,0
1152,15.0,RU,1622,EWR,199,1/16/2004,2261,DCA,0,FRI,16,N14950,1
1153,14.0,RU,1549,EWR,199,1/16/2004,2216,DCA,0,FRI,16,N13997,1
1154,16.0,RU,1753,EWR,199,1/16/2004,2181,DCA,0,FRI,16,N16951,1
1155,13.0,RU,1421,EWR,213,1/16/2004,2692,IAD,0,FRI,16,N16511,1
1156,9.0,RU,859,EWR,199,1/16/2004,2582,DCA,0,FRI,16,N15572,0
1157,19.0,RU,2045,EWR,213,1/16/2004,2385,IAD,0,FRI,16,N16510,1
1158,7.0,RU,657,EWR,213,1/16/2004,2855,IAD,0,FRI,16,N14972,0
1159,21.0,RU,2050,EWR,199,1/16/2004,2879,DCA,0,FRI,16,N15910,0
1160,17.0,RU,1827,EWR,213,1/16/2004,2497,IAD,0,FRI,16,N26549,1
1161,15.0,OH,1455,JFK,184,1/17/2004,5935,BWI,0,SAT,17,N435CA,0
1162,16.0,DH,1637,JFK,213,1/17/2004,6155,DCA,0,SAT,17,N409FJ,0
1163,12.0,DH,1244,LGA,229,1/17/2004,7208,IAD,0,SAT,17,N627BR,0
1164,17.0,DH,1714,LGA,229,1/17/2004,7215,IAD,0,SAT,17,N675BR,0
1165,21.0,DH,2230,LGA,229,1/17/2004,7684,IAD,0,SAT,17,N686BR,1
1166,8.0,DH,853,JFK,228,1/17/2004,7800,IAD,0,SAT,17,N694BR,0
1167,12.0,DH,1236,JFK,228,1/17/2004,7806,IAD,0,SAT,17,N660BR,0
1168,16.0,DH,1641,JFK,228,1/17/2004,7810,IAD,0,SAT,17,N311UE,0
1169,17.0,DH,1720,JFK,228,1/17/2004,7812,IAD,0,SAT,17,N313UE,1
1170,21.0,DH,2136,JFK,228,1/17/2004,7814,IAD,0,SAT,17,N706BR,1
1171,18.0,DH,1808,JFK,228,1/17/2004,7818,IAD,0,SAT,17,N324UE,1
1172,15.0,DL,1509,JFK,213,1/17/2004,746,DCA,0,SAT,17,N909DL,1
1173,7.0,DL,727,LGA,214,1/17/2004,1742,DCA,0,SAT,17,N232DZ,0
1174,8.0,DL,828,LGA,214,1/17/2004,1744,DCA,0,SAT,17,N221DL,0
1175,10.0,DL,1028,LGA,214,1/17/2004,1748,DCA,0,SAT,17,N223DZ,0
1176,14.0,DL,1430,LGA,214,1/17/2004,1756,DCA,0,SAT,17,N223DZ,0
1177,16.0,DL,1708,LGA,214,1/17/2004,1760,DCA,0,SAT,17,N232DZ,1
1178,18.0,DL,1829,LGA,214,1/17/2004,1764,DCA,0,SAT,17,N223DZ,0
1179,20.0,DL,2026,LGA,214,1/17/2004,1768,DCA,0,SAT,17,N224DA,0
1180,15.0,MQ,1529,JFK,213,1/17/2004,4752,DCA,0,SAT,17,N716MQ,0
1181,6.0,MQ,554,JFK,213,1/17/2004,4760,DCA,0,SAT,17,N729MQ,0
1182,18.0,MQ,1827,JFK,213,1/17/2004,4784,DCA,0,SAT,17,N721MQ,0
1183,9.0,MQ,855,LGA,214,1/17/2004,4956,DCA,0,SAT,17,N805MQ,0
1184,13.0,MQ,1247,LGA,214,1/17/2004,4964,DCA,0,SAT,17,N727MQ,0
1185,8.0,UA,849,LGA,229,1/17/2004,846,IAD,0,SAT,17,N507UA,0
1186,7.0,US,654,LGA,214,1/17/2004,2160,DCA,0,SAT,17,N736UW,0
1187,9.0,US,859,LGA,214,1/17/2004,2164,DCA,0,SAT,17,N748UW,0
1188,11.0,US,1100,LGA,214,1/17/2004,2168,DCA,0,SAT,17,N736UW,0
1189,13.0,US,1259,LGA,214,1/17/2004,2172,DCA,0,SAT,17,N748UW,0
1190,15.0,US,1456,LGA,214,1/17/2004,2176,DCA,0,SAT,17,N736UW,0
1191,17.0,US,1658,LGA,214,1/17/2004,2180,DCA,0,SAT,17,N748UW,0
